"","tk","pl","dia","hs","tc","cta","id_art","id_subsubfam","id_subfam","id_fam","id_famn","id_seccion","id_subagr","id_agr","vta","uni","id_artn","art_sp","fam_sp","fam_en"
"1913663","29220070615002089695",292,"2007/06/15",0.764907419681549,86668961,8666896,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913664","29220070921004006480",292,"2007/09/21",0.777141213417053,86668961,8666896,"20273","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.72000002861023,1,20273,"TAGLIATELLE      500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913665","29220071115003009769",292,"2007/11/15",0.39750000834465,86680681,8668068,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913666","29220070530001088783",292,"2007/05/30",0.552662014961243,86689671,8668967,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913667","29220070727003097775",292,"2007/07/27",0.802824079990387,86668961,8666896,"562840","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.89999997615814,2,562840,"SPAGUETTI Nº 5 500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913668","29220070727003097800",292,"2007/07/27",0.83372688293457,92676052,9267605,"256324","0101070640100","01010706401","010107064",10107064,"010107","0101","01",3.69000005722046,1,256324,"LOTE PASTA ROLLING GAL Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913669","29220070920001026177",292,"2007/09/20",0.779525458812714,86385671,8638567,"159867","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.28999996185303,1,159867,"MACARRONES  GRATINAR 5 Brand_2","PASTA ALIMENTICIA SE","pasta"
"1913670","29220071006003002620",292,"2007/10/06",0.727511584758759,92676052,9267605,"110023","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,110023,"PLUMAS RAYADAS  500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913671","29220070726001006440",292,"2007/07/26",0.44796296954155,115735781,11573578,"22134","0101070640100","01010706401","010107064",10107064,"010107","0101","01",2.13000011444092,3,22134,"HELICES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913672","29220071013002016973",292,"2007/10/13",0.499212980270386,101350521,10135052,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913673","29220070524002084210",292,"2007/05/24",0.801655113697052,86668961,8666896,"562840","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562840,"SPAGUETTI Nº 5 500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913674","29220071026003006140",292,"2007/10/26",0.795451402664185,86668961,8666896,"39928","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.04999995231628,1,39928,"MACARRON         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913675","29220071011002016787",292,"2007/10/11",0.825335681438446,86668961,8666896,"562860","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562860,"FARFALLE         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913676","29220070612003094981",292,"2007/06/12",0.853900492191315,86685221,8668522,"22134","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22134,"HELICES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913677","29220071020003005208",292,"2007/10/20",0.861620366573334,86387451,8638745,"562840","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.89999997615814,2,562840,"SPAGUETTI Nº 5 500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913678","29220071109002027924",292,"2007/11/09",0.766643524169922,91206151,9120615,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913679","29220070518002082641",292,"2007/05/18",0.799571752548218,86668961,8666896,"20273","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.72000002861023,1,20273,"TAGLIATELLE      500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913680","29220070615002089695",292,"2007/06/15",0.764907419681549,86668961,8666896,"562840","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.89999997615814,2,562840,"SPAGUETTI Nº 5 500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913681","29220070616001092658",292,"2007/06/16",0.744293987751007,92676052,9267605,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913682","29220070903001019674",292,"2007/09/03",0.743506968021393,86689671,8668967,"22132","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22132,"TIBURON 0        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913683","29220070727003097800",292,"2007/07/27",0.83372688293457,92676052,9267605,"110023","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,110023,"PLUMAS RAYADAS  500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913684","29220070920001025938",292,"2007/09/20",0.453391194343567,86683322,8668332,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913685","29220070903001019674",292,"2007/09/03",0.743506968021393,86689671,8668967,"22126","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22126,"MARAVILLA        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913686","29220071005002014414",292,"2007/10/05",0.794131934642792,86668961,8666896,"39928","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.769999980926514,1,39928,"MACARRON         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913689","29220070713002096698",292,"2007/07/13",0.787418961524963,86668961,8666896,"562860","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.89999997615814,2,562860,"FARFALLE         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913690","29220070601001089613",292,"2007/06/01",0.781643509864807,86668961,8666896,"562840","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.89999997615814,2,562840,"SPAGUETTI Nº 5 500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913691","29220071019003004812",292,"2007/10/19",0.801446735858917,86668961,8666896,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913692","29220070922004006973",292,"2007/09/22",0.846805572509766,86387451,8638745,"562840","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.54999995231628,2,562840,"SPAGUETTI Nº 5 500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913693","29220071027004008353",292,"2007/10/27",0.55668979883194,86689941,8668994,"110023","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,110023,"PLUMAS RAYADAS  500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913694","29220070828002003070",292,"2007/08/28",0.558946788311005,86385671,8638567,"22115","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.37999999523163,2,22115,"FIDEOS 0         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913695","29220070621001094427",292,"2007/06/21",0.75137734413147,86682301,8668230,"159867","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.87000000476837,2,159867,"MACARRONES  GRATINAR 5 Brand_2","PASTA ALIMENTICIA SE","pasta"
"1913696","29220071022002020295",292,"2007/10/22",0.472442120313644,86683322,8668332,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913697","29220070518002082641",292,"2007/05/18",0.799571752548218,86668961,8666896,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913698","29220071110004009225",292,"2007/11/10",0.726053237915039,92676052,9267605,"110023","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,110023,"PLUMAS RAYADAS  500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913699","29220070601001089613",292,"2007/06/01",0.781643509864807,86668961,8666896,"39928","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.89999997615814,2,39928,"MACARRON         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913700","29220071027002022992",292,"2007/10/27",0.739398181438446,102107941,10210794,"22115","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22115,"FIDEOS 0         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913701","29220071106002026197",292,"2007/11/06",0.503958344459534,115735781,11573578,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913702","29220071019003004812",292,"2007/10/19",0.801446735858917,86668961,8666896,"39928","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,39928,"MACARRON         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913703","29220071005003002156",292,"2007/10/05",0.560544013977051,88780631,8878063,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913704","29220071009003003134",292,"2007/10/09",0.569247663021088,18872102,1887210,"21816","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.959999978542328,2,21816,"FIDEO CABELLIN   500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1913705","29220070630002093400",292,"2007/06/30",0.497708350419998,101350961,10135096,"22131","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22131,"PISTON MEDIO     500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913706","29220070913002006837",292,"2007/09/13",0.780312478542328,86385671,8638567,"22115","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,22115,"FIDEOS 0         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913707","29220070915001024035",292,"2007/09/15",0.513692140579224,92676052,9267605,"22122","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,22122,"SPAGUETTI 3      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913708","29220070704002094287",292,"2007/07/04",0.756145834922791,86385671,8638567,"159871","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.25,1,159871,"SPAGUETI  PLATOS 500 G Brand_2","PASTA ALIMENTICIA SE","pasta"
"1913710","29220071019003004812",292,"2007/10/19",0.801446735858917,86668961,8666896,"562860","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562860,"FARFALLE         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913711","29220070811002001084",292,"2007/08/11",0.405891209840775,92676052,9267605,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913712","29220070519003091820",292,"2007/05/19",0.833958327770233,92676052,9267605,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913713","29220071026003006100",292,"2007/10/26",0.746504664421082,86680681,8668068,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913714","29220070519001085067",292,"2007/05/19",0.531990766525269,86689751,8668975,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.41999995708466,2,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913715","29220071003002013425",292,"2007/10/03",0.808564841747284,25884952,2588495,"21818","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.959999978542328,2,21818,"MACARRONES       500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1913716","29220070908002006025",292,"2007/09/08",0.749386608600616,92676052,9267605,"110023","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,110023,"PLUMAS RAYADAS  500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913717","29220070619001093339",292,"2007/06/19",0.454398155212402,115733491,11573349,"22126","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22126,"MARAVILLA        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913718","29220070808001011638",292,"2007/08/08",0.522013902664185,115735781,11573578,"22126","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22126,"MARAVILLA        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913719","29220070808001011638",292,"2007/08/08",0.522013902664185,115735781,11573578,"22135","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22135,"MARISCOS         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913720","29220070727003097775",292,"2007/07/27",0.802824079990387,86668961,8666896,"562860","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562860,"FARFALLE         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913721","29220071005003002156",292,"2007/10/05",0.560544013977051,88780631,8878063,"22131","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22131,"PISTON MEDIO     500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913722","29220071022002020295",292,"2007/10/22",0.472442120313644,86683322,8668332,"22132","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22132,"TIBURON 0        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913723","29220070920001026001",292,"2007/09/20",0.510995388031006,115735781,11573578,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.60000002384186,2,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913724","29220070829001018227",292,"2007/08/29",0.851932883262634,115736031,11573603,"22122","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,22122,"SPAGUETTI 3      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913725","29220070629002093241",292,"2007/06/29",0.821006953716278,86668961,8666896,"20273","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.72000002861023,1,20273,"TAGLIATELLE      500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913726","29220071026003006140",292,"2007/10/26",0.795451402664185,86668961,8666896,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913727","29220070920001026177",292,"2007/09/20",0.779525458812714,86385671,8638567,"22115","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,22115,"FIDEOS 0         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913728","29220070720002098183",292,"2007/07/20",0.732928216457367,86668961,8666896,"562840","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.89999997615814,2,562840,"SPAGUETTI Nº 5 500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913729","29220070620001094006",292,"2007/06/20",0.768692135810852,25884951,2588495,"21818","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.759999990463257,2,21818,"MACARRONES       500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1913730","29220070803001009867",292,"2007/08/03",0.498634278774261,86668961,8666896,"562840","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.89999997615814,2,562840,"SPAGUETTI Nº 5 500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913733","29220070519001085067",292,"2007/05/19",0.531990766525269,86689751,8668975,"28922","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,28922,"TALLARINES       500 G Brand_3","PASTA ALIMENTICIA SE","pasta"
"1913734","29220070803001009867",292,"2007/08/03",0.498634278774261,86668961,8666896,"561100","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.550000011920929,1,561100,"TIBURONES        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1913735","29220070925004007039",292,"2007/09/25",0.727060198783875,246601,24660,"22120","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22120,"FIDEOS PERLA     500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913737","29220070718001003789",292,"2007/07/18",0.659618079662323,115736031,11573603,"20273","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.72000002861023,1,20273,"TAGLIATELLE      500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913740","29220071110004009225",292,"2007/11/10",0.726053237915039,92676052,9267605,"22120","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22120,"FIDEOS PERLA     500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913741","29220070915001024035",292,"2007/09/15",0.513692140579224,92676052,9267605,"22132","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22132,"TIBURON 0        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913742","29220070607001090675",292,"2007/06/07",0.42755788564682,115735781,11573578,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",2.13000011444092,3,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913743","29220070706002094845",292,"2007/07/06",0.790416657924652,86668961,8666896,"39928","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,39928,"MACARRON         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913744","29220071016003004120",292,"2007/10/16",0.396284729242325,86680681,8668068,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913745","29220070608003093952",292,"2007/06/08",0.801273167133331,86668961,8666896,"562840","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.89999997615814,2,562840,"SPAGUETTI Nº 5 500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913746","29220070809001012003",292,"2007/08/09",0.504340291023254,115735781,11573578,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",2.83999991416931,4,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913747","29220070629002093241",292,"2007/06/29",0.821006953716278,86668961,8666896,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.89999997615814,2,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913748","29220071022002020295",292,"2007/10/22",0.472442120313644,86683322,8668332,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913749","29220070803001009867",292,"2007/08/03",0.498634278774261,86668961,8666896,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",2.84999990463257,3,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913751","29220070830002003824",292,"2007/08/30",0.808425903320312,28653681,2865368,"159867","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.28999996185303,1,159867,"MACARRONES  GRATINAR 5 Brand_2","PASTA ALIMENTICIA SE","pasta"
"1913752","29220070524002084210",292,"2007/05/24",0.801655113697052,86668961,8666896,"562860","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562860,"FARFALLE         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913753","29220070620002090642",292,"2007/06/20",0.372291684150696,115735781,11573578,"22134","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.41999995708466,2,22134,"HELICES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913754","29220071022002020706",292,"2007/10/22",0.842453718185425,86689671,8668967,"22127","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22127,"ESTRELLAS        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913755","29220071022002020706",292,"2007/10/22",0.842453718185425,86689671,8668967,"22132","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22132,"TIBURON 0        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913756","29220070531002085591",292,"2007/05/31",0.478472232818604,115735781,11573578,"159887","0101070640100","01010706401","010107064",10107064,"010107","0101","01",5.6100001335144,6,159887,"FIDEO FIDEUA PLATOS 50 Brand_2","PASTA ALIMENTICIA SE","pasta"
"1913757","29220070524002084210",292,"2007/05/24",0.801655113697052,86668961,8666896,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913758","29220070920001025938",292,"2007/09/20",0.453391194343567,86683322,8668332,"22135","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22135,"MARISCOS         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913759","29220071013002016973",292,"2007/10/13",0.499212980270386,101350521,10135052,"22123","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22123,"TALLARIN         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913761","29220070706002094845",292,"2007/07/06",0.790416657924652,86668961,8666896,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913762","29220071027002023164",292,"2007/10/27",0.862696766853333,115736031,11573603,"21814","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.479999989271164,1,21814,"SPAGHETTI        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1913763","29220070928003000692",292,"2007/09/28",0.790659725666046,86668961,8666896,"39928","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,39928,"MACARRON         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913765","29220071106002026275",292,"2007/11/06",0.561932861804962,86680661,8668066,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913766","29220070824001016713",292,"2007/08/24",0.77364581823349,86668961,8666896,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913767","29220070808001011638",292,"2007/08/08",0.522013902664185,115735781,11573578,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913768","29220071005002014414",292,"2007/10/05",0.794131934642792,86668961,8666896,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.779999971389771,1,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913769","29220070803001009867",292,"2007/08/03",0.498634278774261,86668961,8666896,"562860","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562860,"FARFALLE         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1913770","29220070526002084669",292,"2007/05/26",0.53171294927597,86689941,8668994,"110023","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,110023,"PLUMAS RAYADAS  500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1913771","29220071003002013425",292,"2007/10/03",0.808564841747284,25884952,2588495,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.36000001430511,2,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1913772","29220070627001096231",292,"2007/06/27",0.526574075222015,115736031,11573603,"28922","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,28922,"TALLARINES       500 G Brand_3","PASTA ALIMENTICIA SE","pasta"
"1913774","29220070712001001632",292,"2007/07/12",0.447256952524185,115735781,11573578,"22121","0101070640100","01010706401","010107064",10107064,"010107","0101","01",2.13000011444092,3,22121,"SPAGUETTI 2      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1921791","29320070713001023467",293,"2007/07/13",0.864872694015503,206611,20661,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.41999995708466,2,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1921792","29320070523001009698",293,"2007/05/23",0.491909712553024,3852101,385210,"28916","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,28916,"MACARRON FINO    500 G Brand_3","PASTA ALIMENTICIA SE","pasta"
"1921793","29320070523001009698",293,"2007/05/23",0.491909712553024,3852101,385210,"28914","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,28914,"FIDEO FIDEUÁ      500 Brand_7","PASTA ALIMENTICIA SE","pasta"
"1921794","29320070720004077917",293,"2007/07/20",0.799328684806824,3852101,385210,"256324","0101070640100","01010706401","010107064",10107064,"010107","0101","01",3.69000005722046,1,256324,"LOTE PASTA ROLLING GAL Brand_4","PASTA ALIMENTICIA SE","pasta"
"1921795","29320070808003046845",293,"2007/08/08",0.561122715473175,1457481,145748,"21816","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.379999995231628,1,21816,"FIDEO CABELLIN   500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1921797","29320070622001017719",293,"2007/06/22",0.498449087142944,3760911,376091,"159887","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.87000000476837,2,159887,"FIDEO FIDEUA PLATOS 50 Brand_2","PASTA ALIMENTICIA SE","pasta"
"1921799","29320070804001029556",293,"2007/08/04",0.813379645347595,86712232,8671223,"21818","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.379999995231628,1,21818,"MACARRONES       500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1921800","29320070929001044859",293,"2007/09/29",0.813009262084961,2391821,239182,"22126","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22126,"MARAVILLA        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1921801","29320071006003060446",293,"2007/10/06",0.55268520116806,206611,20661,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1921802","29320070923004083658",293,"2007/09/23",0.537847220897675,86677241,8667724,"21818","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.479999989271164,1,21818,"MACARRONES       500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1921803","29320070912004082913",293,"2007/09/12",0.84767359495163,86712232,8671223,"21815","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.680000007152557,1,21815,"SPAGHETTINI      500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
